Gender,Best_event,Max_level,n_dist,S,b,E,CS_ms,CS_kmh,D_prime
Male,1500,Interregional,4,10.686227,0.104279,0.895721,5.036717,18.13218,218.761
Male,10000,Interregional,3,9.724706,0.086756,0.913244,5.058689,18.21128,163.967
Female,800,Regional,4,11.394108,0.154517,0.845483,3.976326,14.31477,167.258
Male,3000,National,3,9.903478,0.081704,0.918296,5.476775,19.71639,212.768
Male,1500,Regional,3,12.777834,0.138086,0.861914,4.785453,17.22763,197.926
Male,800,Interregional,3,15.465715,0.177711,0.822289,5.184442,18.66399,148.55
Female,10000,National,6,9.734468,0.103967,0.896033,4.488457,16.15844,180.818
Male,1500,Interregional,4,13.477744,0.142306,0.857694,5.186573,18.67166,181.506
Male,1500,Regional,3,9.449068,0.098888,0.901112,4.346453,15.64723,301.497
Female,3000,Interregional,3,8.046754,0.081988,0.918012,4.515282,16.25501,140.247
Female,400,Regional,4,12.794875,0.175878,0.824122,3.776084,13.5939,207.789
Male,400,Regional,3,16.858494,0.216609,0.783391,4.402241,15.84807,163.622
Female,1500,Regional,4,9.565481,0.122051,0.877949,3.76809,13.56513,293.082
Male,800,Regional,3,13.494854,0.170307,0.829693,4.148675,14.93523,193.026
Female,5000,Regional,4,8.978149,0.122435,0.877565,3.732413,13.43669,147.785
Female,1500,Regional,4,11.213493,0.152834,0.847166,3.894225,14.01921,182.08
Male,1500,Regional,4,12.207255,0.152224,0.847776,4.223847,15.20585,204.583
Male,3000,Regional,3,9.519531,0.091285,0.908715,4.817151,17.34174,261.186
Male,1500,Regional,4,12.027177,0.135953,0.864047,4.461352,16.06087,276.456
Male,800,Interregional,3,15.0032,0.169265,0.830735,5.305868,19.10112,142.941
Female,5000,Regional,3,8.727417,0.104641,0.895359,4.099347,14.75765,125.216
Male,1500,Interregional,5,10.893922,0.102138,0.897862,5.292506,19.05302,171.442
Female,1500,National,3,11.066841,0.130443,0.869557,4.399057,15.83661,226.63
Male,3000,Regional,4,9.014352,0.088016,0.911984,4.827872,17.38034,137.067
Male,1500,National,3,10.589186,0.089352,0.910648,5.594524,20.14029,210.259
Female,1500,Regional,4,9.443263,0.139959,0.860041,2.878187,10.36147,492.118
Male,1500,Regional,3,10.897616,0.116742,0.883258,5.370533,19.33392,90.249
Female,1500,National,3,11.016776,0.127049,0.872951,5.049187,18.17707,100.478
Male,3000,Interregional,5,10.178617,0.099183,0.900817,5.082908,18.29847,151.485
Female,10000,National,3,8.11037,0.075307,0.924693,4.541571,16.34966,161.047
Female,800,Regional,3,12.566012,0.186963,0.813037,3.213287,11.56783,303.839
Male,800,Regional,3,11.496418,0.124654,0.875346,4.626903,16.65685,244.13
Male,800,Interregional,3,16.457523,0.184638,0.815362,5.279707,19.00694,158.536
Female,1500,Interregional,3,9.46425,0.110687,0.889313,4.730951,17.03142,92.237
Male,800,Interregional,4,14.404018,0.164969,0.835031,4.637561,16.69522,219.651
Male,10000,Interregional,3,9.292365,0.082206,0.917794,4.94926,17.81734,225.343
Female,400,Regional,4,9.463563,0.139397,0.860603,3.402048,12.24737,185.941
Female,800,Interregional,4,11.565591,0.144202,0.855798,4.282104,15.41557,181.52
Male,5000,Regional,3,8.336329,0.076905,0.923095,4.75722,17.12599,152.088
Female,1500,Interregional,4,10.375179,0.125755,0.874245,4.347065,15.64943,164.09
Male,5000,Regional,5,9.826698,0.097012,0.902988,4.444116,15.99882,406.572
Female,1500,Interregional,3,10.913788,0.132378,0.867622,4.309321,15.51356,214.808
Male,1500,Regional,3,10.462662,0.107591,0.892409,5.010808,18.03891,168.536
Male,800,Interregional,5,13.270133,0.14012,0.85988,4.935073,17.76626,218.766
Male,1500,Regional,4,9.233893,0.093072,0.906928,4.403825,15.85377,356.995
Male,1500,Interregional,5,11.912509,0.120092,0.879908,4.967577,17.88328,235.024
Male,3000,Regional,3,9.762265,0.112599,0.887401,4.470604,16.09417,173.03
Male,1500,National,4,10.725578,0.09432,0.90568,5.210418,18.75751,252.915
Male,3000,Regional,3,10.195707,0.104944,0.895056,4.871943,17.539,129.103
Male,800,Regional,5,12.00289,0.131031,0.868969,4.646176,16.72623,230.682
Male,1500,Regional,4,11.868435,0.14227,0.85773,4.581127,16.49206,157.666
Male,10000,National,5,8.798948,0.065649,0.934351,5.336389,19.211,192.313
Female,1500,Regional,3,9.668713,0.118562,0.881438,4.215218,15.17479,183.993
Male,800,Interregional,3,13.037136,0.137209,0.862791,5.625443,20.2516,119.301
Male,1500,Regional,3,11.101191,0.120317,0.879683,4.765706,17.15654,215.096
Male,1500,Regional,3,10.421547,0.105855,0.894145,4.513766,16.24956,269.242
Female,3000,Regional,4,9.94337,0.131192,0.868808,4.146673,14.92802,124.759
Female,5000,Regional,5,6.64625,0.076745,0.923255,3.779405,13.60586,121.971
Male,800,Regional,3,14.06261,0.161313,0.838687,5.285245,19.02688,125.571
Male,800,Regional,3,10.860193,0.131462,0.868538,4.631231,16.67243,131.386
Male,1500,Interregional,4,10.380091,0.094905,0.905095,4.997716,17.99178,254.398
Female,1500,Regional,3,9.957793,0.132456,0.867544,3.77517,13.59061,250.508
Female,1500,National,3,9.669219,0.100611,0.899389,5.194231,18.69923,83.952
Male,1500,Interregional,4,10.903942,0.102927,0.897073,4.85531,17.47912,322.901
Male,800,Regional,4,14.233639,0.167276,0.832724,4.611621,16.60184,196.406
Male,800,Regional,4,9.878109,0.111435,0.888565,4.524308,16.28751,138.532
Male,3000,Regional,4,8.944838,0.081619,0.918381,4.617473,16.6229,376.496
Male,800,Interregional,3,13.732065,0.156571,0.843429,5.210017,18.75606,135.482
Male,800,Interregional,3,11.917738,0.1177,0.8823,5.442485,19.59295,166.268
Male,800,Regional,4,10.664188,0.107034,0.892966,5.005035,18.01813,189.288
Female,3000,Regional,3,8.015864,0.093621,0.906379,3.839048,13.82057,316.084
Male,400,Regional,3,15.975607,0.203298,0.796702,4.465404,16.07545,166.751
Female,800,Regional,3,11.159952,0.156836,0.843164,4.109872,14.79554,128.399
Male,1500,Regional,3,10.194534,0.11158,0.88842,4.720827,16.99498,174.584
Male,10000,Regional,3,9.495223,0.095559,0.904441,4.509729,16.23502,241.265
Female,800,Interregional,3,10.286383,0.123255,0.876745,4.708859,16.95189,110.23
Female,800,Interregional,5,10.41068,0.132025,0.867975,3.984542,14.34435,204.803
Female,1500,Regional,4,9.29424,0.111718,0.888282,4.106512,14.78344,208.807
Male,400,Regional,3,20.913051,0.26223,0.73777,3.865596,13.91615,224.874
Male,10000,Interregional,3,8.42397,0.063031,0.936969,5.18163,18.65387,198.899
Female,5000,Regional,4,8.725477,0.11199,0.88801,3.958658,14.25117,127.571
Female,10000,Regional,3,5.969877,0.052869,0.947131,3.85087,13.86313,223.752
Male,1500,Interregional,4,10.684304,0.102746,0.897254,5.082694,18.2977,221.522
Male,800,Interregional,3,14.573606,0.171306,0.828694,4.496242,16.18647,197.405
Male,800,Interregional,3,12.036356,0.126572,0.873428,5.514374,19.85175,111.83
Male,10000,Regional,5,8.322962,0.075588,0.924412,4.602378,16.56856,184.996
Female,400,Regional,3,13.68609,0.190856,0.809144,4.088519,14.71867,151.488
Female,1500,International,4,10.344901,0.096779,0.903221,5.327957,19.18064,141.269
Male,1500,Interregional,3,12.682506,0.133494,0.866506,4.771279,17.1766,274.759
Male,400,Regional,3,17.405201,0.217115,0.782885,3.829002,13.78441,240.08
Male,800,Interregional,3,15.154987,0.173157,0.826843,5.246215,18.88637,142.814
Male,1500,Interregional,3,9.691482,0.082179,0.917821,5.371689,19.33808,192.505
Female,800,Interregional,3,15.635991,0.213902,0.786098,3.910101,14.07636,189.326
Male,1500,Regional,6,10.198688,0.103348,0.896652,4.612283,16.60422,249.214
Male,1500,National,5,12.680594,0.127531,0.872469,5.065696,18.23651,232.816
Male,800,Interregional,4,14.360009,0.163834,0.836166,4.702517,16.92906,210.963
Male,10000,Regional,4,8.586638,0.081731,0.918269,4.522867,16.28232,233.151
Male,800,Regional,3,12.312394,0.13837,0.86163,4.848635,17.45509,188.484
Male,3000,Regional,3,9.074233,0.100313,0.899687,4.229856,15.22748,293.1
Male,800,Interregional,3,14.777385,0.166734,0.833266,5.398789,19.43564,129.251
Female,400,Interregional,3,17.88101,0.249671,0.750329,3.646548,13.12757,187.44
Female,800,Regional,4,8.974163,0.114368,0.885632,3.870384,13.93338,210.941
Male,1500,Regional,3,9.32141,0.09366,0.90634,4.867318,17.52235,155.698
Female,10000,Regional,3,5.184577,0.043087,0.956913,3.672299,13.22028,99.398
Male,800,Regional,3,11.878467,0.1313,0.8687,5.2601,18.93636,115.105
Male,5000,Interregional,3,7.590562,0.043714,0.956286,5.500156,19.80056,127.684
Female,400,Regional,3,13.575492,0.189692,0.810308,4.095631,14.74427,148.752
Female,800,National,3,12.600105,0.148759,0.851241,5.024467,18.08808,122.849
Female,800,Regional,3,12.294351,0.188493,0.811507,3.585912,12.90928,160.908
Male,800,Regional,3,17.484148,0.214552,0.785448,3.835574,13.80807,336.637
Male,800,National,4,18.787233,0.208472,0.791528,4.467835,16.08421,276.543
Male,1500,Interregional,5,13.263133,0.141902,0.858098,4.181535,15.05353,406.664
Female,3000,Regional,5,7.932659,0.089439,0.910561,4.054424,14.59593,175.291
Male,1500,Interregional,4,16.749233,0.189902,0.810098,3.945198,14.20271,354.722
Male,1500,Regional,5,9.201186,0.09283,0.90717,4.72354,17.00474,153.166
Male,3000,National,5,11.319103,0.104864,0.895136,5.491787,19.77043,153.445
Male,800,Interregional,3,13.088182,0.14726,0.85274,5.294166,19.059,123.716
Male,1500,National,4,11.953773,0.108118,0.891882,5.88137,21.17293,133.495
Female,3000,Interregional,4,8.022155,0.08917,0.91083,4.085314,14.70713,215.547
Female,1500,Regional,3,9.599522,0.120955,0.879045,4.057261,14.60614,203.107
Male,10000,Regional,3,8.213347,0.086839,0.913161,4.068822,14.64776,333.22
Female,800,National,3,12.658008,0.148827,0.851173,5.010432,18.03755,128.21
Male,10000,Interregional,5,7.784361,0.051557,0.948443,5.158912,18.57208,204.033
Female,800,National,4,12.394361,0.146675,0.853325,4.51043,16.23755,193.833
Male,400,Regional,3,13.904422,0.166338,0.833662,4.494213,16.17917,179.387
Male,3000,National,3,10.655792,0.08474,0.91526,5.74749,20.69097,241.73
Male,400,Regional,4,13.603129,0.163171,0.836829,4.586785,16.51243,176.179
Male,400,Interregional,3,21.781011,0.261108,0.738892,4.440035,15.98412,179.9
Female,800,Regional,3,10.032612,0.150066,0.849934,3.76731,13.56232,131.117
Female,800,Interregional,4,11.21463,0.136825,0.863175,4.445342,16.00323,157.111
Male,1500,Interregional,3,13.241773,0.146285,0.853715,4.818841,17.34783,239.094
Female,3000,Regional,4,11.388174,0.147228,0.852772,3.786117,13.63002,254.862
Female,800,Interregional,3,12.330255,0.155849,0.844151,4.635013,16.68605,131.19
Male,1500,Regional,3,10.791264,0.1285,0.8715,4.415185,15.89467,199.968
Male,3000,Regional,3,8.544442,0.075413,0.924587,4.864614,17.51261,218.176
Male,5000,National,6,10.413243,0.084249,0.915751,5.538463,19.93847,203.048
Female,800,Interregional,3,12.175811,0.158133,0.841867,4.527912,16.30048,127.342
Female,1500,Interregional,3,9.56365,0.112502,0.887498,4.107576,14.78727,238.916
Male,800,Interregional,4,16.143919,0.18891,0.81109,4.284724,15.42501,268.853
Female,3000,Regional,3,9.158057,0.113138,0.886862,4.137558,14.89521,175.528
Male,5000,Regional,3,7.197854,0.05828,0.94172,4.772741,17.18187,82.082
Female,800,National,3,15.403914,0.19526,0.80474,4.474554,16.10839,169.574
Female,1500,National,3,10.153238,0.10443,0.89557,5.378116,19.36122,82.455
Male,800,Interregional,3,15.469539,0.173547,0.826453,5.407819,19.46815,137.552
Male,1500,Interregional,3,14.470402,0.161548,0.838452,4.695005,16.90202,273.498
Female,800,Regional,3,12.98143,0.178334,0.821666,4.172355,15.02048,148.712
Female,800,Regional,3,11.645775,0.162162,0.837838,3.652396,13.14862,257.241
Female,3000,Interregional,5,8.914314,0.094736,0.905264,4.409267,15.87336,188.547
Female,1500,National,4,12.300736,0.153185,0.846815,3.834663,13.80479,281.454
Male,3000,Regional,3,7.845317,0.073386,0.926614,4.520887,16.27519,205.305
Male,800,Regional,3,13.348359,0.167583,0.832417,4.739985,17.06394,131.175
Male,3000,Regional,3,9.614152,0.103477,0.896523,4.518576,16.26687,201.282
Female,400,National,3,15.836418,0.205923,0.794077,4.468094,16.08514,148.243
Male,800,Interregional,3,14.732862,0.165141,0.834859,5.42828,19.54181,129.6
Male,800,Regional,3,14.367538,0.169991,0.830009,4.980622,17.93024,147.428
Male,400,Regional,3,15.088097,0.190536,0.809464,3.689986,13.28395,239.619
Male,1500,Regional,3,8.875834,0.084988,0.915012,4.776396,17.19503,197.563
Male,800,National,3,13.216222,0.132773,0.867227,5.923506,21.32462,112.055
Female,1500,National,4,8.363889,0.069276,0.930724,4.859606,17.49458,209.205
Male,1500,Regional,4,8.269197,0.085092,0.914908,4.438155,15.97736,171.906
Male,1500,Regional,5,10.092779,0.11459,0.88541,4.401427,15.84514,191.136
Male,3000,Regional,3,8.397476,0.073701,0.926299,5.076385,18.27499,113.897
Male,1500,Interregional,3,11.333535,0.107086,0.892914,5.201548,18.72557,226.559
Male,1500,Interregional,4,11.532114,0.114195,0.885805,5.308412,19.11028,158.453
Female,10000,Regional,5,6.170871,0.088191,0.911809,3.054021,10.99448,168.422
Male,3000,Interregional,5,10.482046,0.101538,0.898462,5.057632,18.20748,182.342
Female,3000,Regional,3,7.186785,0.085899,0.914101,3.765214,13.55477,176.305
Male,3000,National,4,10.015416,0.082058,0.917942,5.601522,20.16548,166.485
Female,3000,Regional,4,7.871348,0.113633,0.886367,3.288522,11.83868,250.804
Male,1500,Regional,3,10.174629,0.099995,0.900005,5.212581,18.76529,119.947
Male,1500,Regional,4,11.085007,0.126475,0.873525,3.954644,14.23672,419.854
Male,1500,Regional,3,9.317767,0.097923,0.902077,4.492482,16.17293,257.38
Male,800,Regional,4,13.615248,0.154073,0.845927,4.778463,17.20247,197.723
Male,3000,Interregional,5,10.842826,0.107063,0.892937,5.156131,18.56207,154.56
Male,800,Regional,3,11.929008,0.131193,0.868807,5.324491,19.16817,110.413
Male,400,Interregional,3,15.744658,0.185563,0.814437,5.053142,18.19131,147.874
Female,1500,National,4,12.264412,0.132814,0.867186,4.968905,17.88806,176.674
Female,800,Regional,4,10.241798,0.149155,0.850845,3.648737,13.13545,165.018
Male,3000,Regional,3,8.969497,0.09099,0.90901,4.775598,17.19215,146.879
Female,800,Regional,3,14.203635,0.201286,0.798714,3.872073,13.93946,172.153
Male,1500,Interregional,3,11.613317,0.118944,0.881056,5.131876,18.47475,196.022
Male,800,Interregional,3,17.476731,0.206658,0.793342,4.811541,17.32155,177.371
Male,400,Interregional,3,18.900922,0.225756,0.774244,4.608682,16.59125,189.08
Male,1500,Regional,4,10.692947,0.120902,0.879098,4.437429,15.97474,237.34
Male,1500,Interregional,4,12.715858,0.142786,0.857214,4.702923,16.93052,208.401
Female,1500,Interregional,5,8.497658,0.089719,0.910281,4.222228,15.20002,246.349
Male,400,Interregional,3,18.851396,0.223865,0.776135,4.727164,17.01779,178.918
Male,3000,Regional,5,10.649246,0.107996,0.892004,4.97403,17.90651,167.528
Male,1500,Interregional,4,11.884002,0.12338,0.87662,4.852443,17.46879,263.272
Male,400,Regional,3,19.029187,0.237893,0.762107,4.270239,15.37286,191.34
Female,5000,National,3,6.620878,0.045185,0.954815,4.539627,16.34266,285.866
Male,800,Regional,3,13.623218,0.161746,0.838254,4.521254,16.27651,226.411
Male,800,Interregional,4,13.667877,0.148341,0.851659,5.066547,18.23957,181.492
Male,5000,National,3,9.709913,0.074968,0.925032,5.36531,19.31512,321.975
Male,1500,Interregional,4,12.162689,0.13118,0.86882,4.730748,17.03069,254.533
Male,1500,Regional,5,11.197281,0.116857,0.883143,4.466575,16.07967,290.924
Male,3000,Regional,4,8.647672,0.079976,0.920024,4.568903,16.44805,324.087
Male,800,Regional,4,13.495487,0.153747,0.846253,4.833404,17.40025,177.752
Male,3000,Regional,3,9.46459,0.098246,0.901754,4.802199,17.28792,156.57
Male,3000,Regional,3,8.69208,0.095121,0.904879,4.488384,16.15818,147.587
Male,400,Regional,3,18.365448,0.230717,0.769283,4.338319,15.61795,182.948
Female,1500,National,4,8.83344,0.08954,0.91046,4.347111,15.6496,326.683
Female,800,Interregional,4,11.46055,0.143717,0.856283,4.377339,15.75842,151.599
Male,800,Regional,3,15.365557,0.182551,0.817449,4.986529,17.9515,149.278
Male,3000,Interregional,3,10.076804,0.09603,0.90397,5.232083,18.8355,153.668
Female,3000,Regional,5,8.461492,0.103444,0.896556,3.977657,14.31957,166.318
Female,5000,Interregional,5,6.116235,0.050151,0.949849,4.04487,14.56153,204.47
Male,1500,Interregional,3,9.184702,0.081743,0.918257,5.074169,18.26701,196.586
Male,800,Regional,3,14.437964,0.185541,0.814459,3.837564,13.81523,308.623
Male,800,Regional,4,11.859699,0.139706,0.860294,4.351446,15.66521,201.316
Male,800,Regional,4,12.597983,0.148718,0.851282,4.610605,16.59818,177.37
Male,400,Regional,3,12.917529,0.143443,0.856557,4.614812,16.61332,182.9
Male,800,Interregional,3,11.691202,0.110773,0.889227,5.284369,19.02373,216.347
Male,1500,Regional,3,9.347118,0.101602,0.898398,4.422602,15.92137,237.459
Female,800,Interregional,4,12.167868,0.161089,0.838911,4.00985,14.43546,191.67
Female,800,Interregional,4,12.482994,0.161923,0.838077,4.201703,15.12613,169.311
Male,800,Interregional,4,15.474819,0.182709,0.817291,4.546838,16.36862,204.367
Female,5000,Regional,4,8.354237,0.096534,0.903466,4.239754,15.26312,115.6
Male,800,Regional,3,14.077147,0.164942,0.835058,5.068908,18.24807,139.866
Male,800,Interregional,5,13.010022,0.142874,0.857126,4.711321,16.96076,222.709
Male,400,Regional,3,15.062766,0.186891,0.813109,4.800532,17.28192,140.316
Female,1500,Regional,3,8.986535,0.114058,0.885942,3.814405,13.73186,268.24
Female,3000,National,4,13.06094,0.15298,0.84702,3.525461,12.69166,834.063
Female,400,Regional,3,13.281905,0.1859,0.8141,4.075299,14.67108,150.525
Male,1500,Regional,6,11.466361,0.129711,0.870289,4.207566,15.14724,300.861
Male,800,Regional,4,9.764414,0.108977,0.891023,4.202114,15.12761,272.39
Female,800,International,3,11.189218,0.112717,0.887283,5.578504,20.08261,100.898
Male,800,National,3,12.203715,0.118137,0.881863,5.985599,21.54816,98.808
Male,800,National,4,13.139306,0.127916,0.872084,5.243595,18.87694,215.601
Female,3000,Regional,3,8.505031,0.110723,0.889277,3.871696,13.93811,174.857
Male,400,Regional,4,14.617689,0.171676,0.828324,4.549947,16.37981,212.689
Male,800,National,3,16.879387,0.183708,0.816292,5.488705,19.75934,157.159
Male,800,Interregional,3,12.313812,0.128828,0.871172,5.631322,20.27276,106.284
Female,400,Regional,3,15.318584,0.215827,0.784173,3.98753,14.35511,152.099
Male,800,Regional,3,10.847441,0.111898,0.888102,4.829381,17.38577,213.026
Male,1500,Interregional,3,10.57423,0.098169,0.901831,4.908384,17.67018,339.636
Female,400,Interregional,3,14.323199,0.194991,0.805009,4.212414,15.16469,151.215
Male,1500,Regional,3,12.873307,0.162177,0.837823,4.196433,15.10716,200.07
Male,400,Regional,3,17.412698,0.224842,0.775158,4.187764,15.07595,186.6
Male,800,Interregional,3,12.510954,0.130586,0.869414,4.83161,17.3938,262.684
Female,3000,Regional,3,7.98557,0.103463,0.896537,3.833024,13.79889,159.097
Male,10000,Regional,3,7.791066,0.074525,0.925475,4.207631,15.14747,410.47
Female,1500,Regional,3,8.288273,0.103176,0.896824,3.955831,14.24099,176.001
Male,1500,National,3,11.16495,0.099568,0.900432,5.00968,18.03485,462.75
Male,400,Regional,3,17.601182,0.213592,0.786408,4.645912,16.72528,176.848
Male,800,Interregional,3,13.11879,0.145373,0.854627,4.906401,17.66304,165.484
Male,10000,Interregional,3,8.404749,0.068962,0.931038,4.926232,17.73443,213.661
Female,800,Regional,3,9.588006,0.13724,0.86276,3.63109,13.07192,157.296
Male,800,Regional,3,16.302367,0.190179,0.809821,4.274442,15.38799,318.443
